lon,lat,elevacion,pendiente,distancia_hospital,distancia_via,poblacion_distrito,crecimiento_distrito,agua,electricidad,alcantarillado,area_m2,patrimonial,industrial_incompatible,cerca_rio,uso_suelo_compatible,iat,apto
-65.26173190668813,-19.046331249870075,2798.7,1.8,172.0,88.8,16206,0.005,1,1,1,5490.944380511642,1,0,0,0.8,0.0,0
-65.29744305004225,-19.022420954363835,2900.0,0.0,4049.3,278.8,116400,0.045,1,0,1,5896.972146115126,0,0,0,0.8,87.9,1
-65.23944101771579,-19.0456522153212,2839.6,27.7,1797.3,75.0,81668,0.018,1,1,1,3241.9541282107057,0,0,0,1,0.0,0
-65.24746027916582,-19.016531518176997,2896.2,21.9,1657.8,251.4,81668,0.018,1,1,1,18407.13446741859,0,0,0,1,0.0,0
-65.27261645589599,-19.06976803491663,2707.6,13.2,2688.2,11.7,42074,0.032,1,1,1,8601.756376222376,1,0,0,1,0.0,0
-65.2977412584649,-19.020670677484482,2900.0,0.0,4197.2,130.9,116400,0.045,1,1,1,10753.12286627532,1,0,0,0.8,0.0,0
-65.2662343582739,-19.036158512000792,2772.7,12.5,1023.8,58.9,116400,0.045,1,1,0,13776.396932020241,0,0,1,1,0.0,0
-65.26780681518339,-19.036096903342493,2760.1,6.9,1023.0,44.0,116400,0.045,0,1,0,6311.578996568457,0,0,0,1,73.0,1
-65.26484074010835,-19.044639705625464,2787.8,3.3,287.2,241.1,16206,0.005,1,1,1,8093.833547021436,1,1,0,0.5,0.0,0
-65.2797317900823,-18.998193900504482,2860.7,6.1,4990.9,705.3,116400,0.045,0,1,1,10998.607593986351,0,1,0,0.5,76.9,1
-65.292825164899,-19.002989615477148,2900.0,0.0,5395.3,395.7,116400,0.045,1,1,1,16239.460489512225,0,0,0,1,93.3,1
-65.26395283443243,-19.03716612857709,2798.4,3.8,877.5,8.8,116400,0.045,1,1,0,17490.073834993196,0,0,0,1,79.8,1
-65.29620707512237,-19.002227094170124,2900.0,0.0,5651.3,50.6,116400,0.045,1,1,1,8673.27679957497,0,0,0,1,97.5,1
-65.28191111923397,-19.05388598784216,2850.0,2.2,1749.7,57.0,42074,0.032,1,1,1,9011.40329225716,0,1,0,0.5,78.5,1
-65.29134579011726,-19.015835432392954,2900.0,0.0,4121.6,83.4,116400,0.045,1,1,1,11550.038177384089,0,0,0,1,97.5,1
-65.25333154872466,-19.046950759411722,2829.0,17.2,566.8,176.0,16206,0.005,0,1,1,18451.084896998906,1,0,0,0.8,0.0,0
-65.28659283155139,-19.00322805455196,2900.0,0.0,5078.2,643.5,116400,0.045,1,1,1,16179.129432526477,0,0,0,1,89.7,1
-65.26724471632363,-19.018818313044772,2849.1,4.3,2482.9,276.0,81668,0.018,1,1,1,16125.712156954407,1,0,0,1,0.0,0
-65.2920225468851,-19.0098595160558,2900.0,0.0,4702.2,436.2,116400,0.045,0,1,0,10961.54878192096,0,0,0,1,82.7,1
-65.27525554151964,-19.03666374914203,2840.8,16.6,1262.1,371.9,116400,0.045,1,1,1,16269.999577922326,0,1,0,0.5,0.0,0
-65.31369552445427,-19.002996758377478,2959.6,5.6,6758.0,84.5,116400,0.045,1,0,0,10326.094388230502,0,0,0,1,86.0,1
-65.25139851465659,-19.02973661852249,2849.2,4.4,426.3,4.7,81668,0.018,1,1,1,14773.964833995673,0,0,1,0.8,0.0,0
-65.27843372815644,-19.02797712783441,2850.8,4.7,2241.6,186.7,116400,0.045,1,1,1,17743.133088995168,0,0,0,1,91.1,1
-65.264330581861,-19.011034696342914,2895.8,11.6,2857.5,296.9,81668,0.018,1,1,0,8360.716237007928,0,0,0,1,68.4,1
-65.2362785002322,-19.05004412155928,2825.6,42.6,2061.7,268.2,40398,0.05,1,1,1,15578.51700146447,0,0,0,1,0.0,0
-65.25038088195939,-19.080351915203966,2894.2,3.6,3245.2,93.8,40398,0.05,1,1,1,6246.67944442903,0,0,0,1,100.0,1
-65.28046727134593,-19.010539429750818,2871.3,12.3,4088.2,78.8,116400,0.045,1,0,1,9624.665587328454,0,0,0,0.8,83.0,1
-65.26063282919263,-19.060856156756685,2803.7,13.6,1154.2,69.7,42074,0.032,1,1,1,5647.891352949635,0,0,1,1,0.0,0
-65.24501723090617,-19.0092038496293,2893.0,11.1,1739.7,10.8,81668,0.018,1,1,1,5931.139811641253,0,0,0,1,70.0,1
-65.23860736248889,-19.08154224232478,2915.4,32.4,3787.0,111.2,40398,0.05,1,1,1,18452.674495460276,0,0,0,0.8,0.0,0
-65.29028109583575,-19.006503044768806,2900.0,0.0,4924.8,627.2,116400,0.045,1,1,0,9409.625105280718,0,0,0,1,85.0,1
-65.26446953202993,-19.030873973773712,2800.0,0.0,1568.3,58.9,116400,0.045,1,1,0,14158.36262836876,0,0,0,1,83.9,1
-65.2763975585007,-19.020048733849162,2844.2,19.8,2952.9,139.6,116400,0.045,0,1,1,19018.915209353894,0,0,1,1,0.0,0
-65.28333231618731,-19.00677062110747,2898.9,1.8,4584.7,134.1,116400,0.045,1,1,1,8586.637899859456,0,0,0,0.8,95.0,1
-65.25004985827319,-19.07927258609348,2898.8,3.7,3134.2,28.2,40398,0.05,1,1,1,3581.8303206183828,0,1,1,0.5,0.0,0
-65.27634179183957,-19.058693493409766,2714.5,38.2,1692.7,4.1,42074,0.032,1,1,1,6652.215247633241,0,0,1,0.8,0.0,0
-65.29546788404768,-19.01792342095239,2900.0,0.0,4231.0,19.9,116400,0.045,0,1,0,16718.804484780943,0,0,0,1,87.5,1
-65.23033957474856,-19.08003524558596,2850.0,0.1,4143.4,333.5,40398,0.05,1,1,1,8027.128362261408,0,0,0,0.8,94.7,1
-65.22851238021076,-19.084187156844884,2880.9,35.8,4620.9,76.6,40398,0.05,0,1,1,19975.261492173213,0,1,0,0.5,0.0,0
-65.30761724962736,-19.00904567034475,2956.5,3.4,5832.3,308.1,116400,0.045,1,1,1,19101.779497802054,0,0,1,1,0.0,0
-65.26276787720174,-19.0111931633318,2890.9,19.5,2746.0,379.7,81668,0.018,1,1,0,17591.018337289497,0,0,0,0.8,0.0,0
-65.29364052369876,-19.005302875168354,2900.0,0.0,5219.1,463.4,116400,0.045,0,1,1,18948.436611144876,1,0,0,1,0.0,0
-65.29215812509908,-19.00321202084063,2900.0,0.0,5339.3,468.3,116400,0.045,1,0,1,5444.456645666405,0,0,0,0.8,85.2,1
-65.24684564168986,-19.030208194907168,2854.9,7.6,174.8,25.6,81668,0.018,1,1,0,19377.074846132484,0,0,0,1,60.7,1
-65.25767406193873,-19.019145770460366,2854.6,5.0,1718.3,19.1,81668,0.018,1,1,1,13685.277508002448,0,0,0,1,75.4,1
-65.31036008369217,-19.020181488172433,2946.0,4.9,5306.0,141.3,116400,0.045,1,1,0,8803.41223537179,0,0,0,1,91.1,1
-65.2374441693067,-19.0812274089524,2928.0,33.2,3816.9,4.6,40398,0.05,1,1,0,16505.745435388162,0,0,1,0.8,0.0,0
-65.26523128896137,-19.057050170703675,2753.6,19.2,1167.8,6.7,42074,0.032,0,1,0,10168.460003756678,0,1,0,0.5,0.0,0
-65.2818775809962,-19.01162095626865,2883.1,10.0,4029.1,202.7,116400,0.045,0,1,1,7126.651726352646,0,0,0,1,85.6,1
-65.25443994262399,-19.03826939624231,2804.0,3.9,1025.0,2.7,81668,0.018,1,1,1,9503.982817498749,0,0,0,1,72.2,1
-65.23582879200168,-19.051749914020387,2850.4,4.0,2103.0,118.1,40398,0.05,1,1,1,17487.961566691327,0,0,0,1,94.4,1
-65.24428541518424,-19.031954429417304,2847.4,6.6,373.5,78.0,81668,0.018,1,1,1,3410.4551950012265,0,0,0,0.8,0.0,0
-65.296986910455,-19.01550564393406,2900.0,0.0,4535.1,331.4,116400,0.045,1,1,1,9822.454838502596,0,0,0,1,94.2,1
-65.26307285374686,-19.02105818398645,2850.0,0.4,1980.8,141.7,81668,0.018,1,1,0,15272.9913408857,0,0,0,1,72.3,1
-65.29695508685334,-19.023738950879842,2900.0,0.0,3918.6,334.3,116400,0.045,1,1,0,19308.241694161552,0,0,0,1,89.2,1
-65.26843088962391,-19.01937810327517,2823.6,56.5,2553.7,139.3,81668,0.018,1,1,1,4539.217696326334,0,0,0,1,0.0,0
-65.29707001506222,-19.02292687735427,2900.0,0.0,3983.6,323.1,116400,0.045,1,1,0,19253.274295604228,0,0,0,1,89.3,1
-65.26838047280239,-19.08377271110005,2650.2,3.4,3811.0,91.4,42074,0.032,0,1,1,14347.862570550395,0,0,0,0.8,84.0,1
-65.30077090163496,-19.02937139387516,2949.4,2.0,3926.7,12.9,116400,0.045,1,1,1,13407.748745498402,0,0,0,1,97.5,1
-65.26814618244383,-19.0522628626638,2798.8,3.1,710.3,28.4,16206,0.005,1,1,1,19645.228412604065,1,0,0,1,0.0,0
-65.28654855628868,-19.00547700145706,2900.0,0.0,4848.6,491.2,116400,0.045,0,1,1,5286.377634616667,0,1,0,0.5,81.9,1
-65.27389829233313,-19.046138501183602,2761.3,13.4,664.9,49.8,42074,0.032,1,1,1,15198.597110334456,0,0,0,1,68.4,1
-65.27782757156861,-19.036685138438344,2830.9,9.2,1451.1,433.6,116400,0.045,1,1,1,19203.78819054668,0,0,0,0.8,76.7,1
-65.23966485316322,-19.07785519260339,2945.5,9.2,3376.6,82.8,40398,0.05,1,1,1,19104.969160564182,0,0,0,0.8,93.3,1
-65.25436281089891,-19.001796512542146,2856.6,19.3,2837.3,80.7,81668,0.018,0,1,1,14469.349564457223,0,0,0,0.8,0.0,0
-65.27053692318788,-19.026554656472623,2800.0,0.0,2103.9,0.7,116400,0.045,1,1,1,9091.941736538785,0,0,0,1,92.1,1
-65.27142008495538,-19.02186061539461,2803.6,5.0,2631.8,5.0,116400,0.045,1,1,1,6048.793868776931,0,0,0,1,94.3,1
-65.2832212720018,-19.024957473591673,2898.1,4.2,2799.9,50.6,116400,0.045,1,1,1,15023.470173151307,0,0,0,0.8,94.1,1
-65.28967726615092,-19.01958904037576,2899.3,1.7,3686.8,277.3,116400,0.045,1,1,1,4005.4854125236825,0,1,0,0.5,0.0,0
-65.23551738969344,-19.038242347551844,2857.9,39.8,1493.4,55.9,81668,0.018,0,0,1,6090.373986204251,0,0,0,0.8,0.0,0
-65.24526485670722,-19.06215179534061,2971.8,73.2,1619.1,50.7,40398,0.05,1,1,1,18303.920236939688,0,0,0,0.8,0.0,0
-65.29923773258658,-19.013191921532062,2900.0,0.0,4884.1,534.9,116400,0.045,1,1,1,18659.11901866792,0,0,0,1,91.3,1
-65.2424724177716,-19.08250820785859,2948.3,16.2,3709.0,530.5,40398,0.05,1,1,1,12776.475473772736,0,0,0,0.8,0.0,0
-65.23192973073193,-19.051368509264215,2821.7,37.4,2513.3,34.3,40398,0.05,1,1,1,12541.300872190119,0,0,0,1,0.0,0
-65.25540903250975,-19.041419308764095,2800.9,2.7,754.3,44.0,81668,0.018,1,1,1,18304.69786160941,0,0,0,0.8,68.5,1
-65.25159942012823,-19.04180620836708,2838.3,7.4,1107.3,61.8,81668,0.018,1,1,1,4677.062487400872,0,0,0,1,0.0,0
-65.30261802306289,-19.03006182556526,2940.4,28.5,4069.0,175.5,116400,0.045,1,1,1,18713.308013510024,1,0,0,0.8,0.0,0
-65.28648018882166,-19.011421734877526,2900.0,0.0,4254.9,1.4,116400,0.045,1,1,1,17993.061428345907,0,0,0,0.8,95.5,1
-65.23784228158594,-19.021673474003393,2834.5,16.9,1511.1,123.9,81668,0.018,1,1,1,7727.473619019851,0,0,0,0.8,0.0,0
-65.26478515242418,-19.03185508550072,2792.0,2.5,1468.9,104.9,116400,0.045,1,1,1,6790.568055204406,0,0,0,0.8,86.2,1
-65.2760994982101,-19.074021993047452,2701.4,8.7,3243.4,31.2,42074,0.032,1,1,1,18820.52843135094,0,0,0,0.8,84.7,1
-65.26834615708773,-19.081264385857647,2670.7,11.7,3550.5,3.5,42074,0.032,1,1,0,12430.749776882849,0,1,0,0.5,74.0,1
-65.30025699023425,-19.011698733506375,2900.0,0.0,5078.2,409.1,116400,0.045,1,1,0,13460.45405645171,0,0,0,1,88.1,1
-65.31817120719826,-19.00187931745505,2980.9,13.2,7187.3,11.9,116400,0.045,1,1,1,12669.622966957013,0,0,0,1,89.1,1
-65.30319885761163,-19.02970004382143,2941.9,25.8,4141.3,120.3,116400,0.045,1,1,1,6127.373752464589,0,0,0,1,0.0,0
-65.26957657563754,-19.0779203901699,2714.6,12.4,3265.3,46.7,42074,0.032,0,1,1,12082.654023892066,0,0,0,0.8,76.4,1
-65.2621572535947,-19.037891658207624,2800.0,0.1,764.7,42.2,116400,0.045,1,1,0,13961.432602725406,0,1,0,0.5,74.1,1
-65.25047805973001,-19.026651291343427,2850.3,1.8,606.4,16.5,81668,0.018,1,1,0,18630.250880686974,0,0,0,0.8,62.6,1
-65.27816516080043,-19.023657608052556,2847.0,8.9,2650.8,100.7,116400,0.045,1,1,1,9000.0033418664,0,0,0,1,91.0,1
-65.2521924477521,-19.04944465404981,2847.6,4.0,442.8,51.7,81668,0.018,1,1,1,15296.231076187827,0,0,0,0.8,67.0,1
-65.30347882989038,-19.00779141204716,2926.5,9.3,5626.4,130.8,116400,0.045,1,1,0,15987.601857374095,0,0,0,0.8,85.3,1
-65.26019310404871,-19.063052444111097,2849.9,1.5,1360.2,27.5,42074,0.032,1,1,1,6692.028356646101,0,0,0,1,81.2,1
-65.27981790625245,-19.025232955701664,2850.0,0.4,2577.3,10.2,116400,0.045,1,1,1,12577.18808261365,0,0,0,1,95.0,1
-65.2771285517538,-19.00865019176939,2850.3,1.3,3992.6,43.8,116400,0.045,1,1,1,13409.523256272061,0,1,0,0.5,92.5,1
-65.29202347683234,-19.005242062833755,2900.0,0.0,5137.0,601.0,116400,0.045,1,1,1,9169.981066844899,0,0,0,1,90.3,1
-65.27671623817638,-19.024351582805007,2816.0,12.5,2518.7,38.0,116400,0.045,1,1,1,5584.287202174697,0,0,0,1,86.9,1
-65.25045101180385,-19.078896184814965,2898.9,4.3,3085.3,21.7,40398,0.05,1,1,1,14698.065458179577,0,0,0,1,99.8,1
-65.30468035750931,-19.00583079169958,2954.2,1.3,5872.3,379.1,116400,0.045,0,1,1,19792.860079148253,0,0,0,1,88.5,1
-65.24636848211524,-19.028035624535068,2888.2,9.0,412.1,69.5,81668,0.018,0,1,1,4412.235811577002,0,1,1,0.5,0.0,0
-65.2370602062733,-19.052125491718197,2875.5,50.1,1974.3,36.6,40398,0.05,1,1,1,11847.337323224228,0,0,0,1,0.0,0
-65.25019371039869,-19.01931526050411,2884.7,9.9,1372.5,66.8,81668,0.018,1,1,1,19630.227265888956,0,0,1,1,0.0,0
-65.28553811065395,-19.005061646831457,2900.0,0.0,4847.8,433.5,116400,0.045,1,1,1,8705.793509151757,0,0,0,0.8,90.7,1
-65.28372035321232,-19.05877153449452,2850.0,0.2,2219.3,352.7,42074,0.032,0,1,1,7533.433008314699,0,0,1,0.8,0.0,0
-65.23890070797636,-19.04799595797551,2831.4,19.6,1821.2,160.8,40398,0.05,0,1,1,14970.50971804674,0,0,1,1,0.0,0
-65.31327513238537,-19.000243729025147,2950.0,0.2,6942.0,382.1,116400,0.045,1,1,1,4350.003261695178,0,0,0,1,0.0,0
-65.26144564107146,-19.035163552675936,2799.9,0.6,1065.0,2.2,116400,0.045,1,1,1,17015.965699113185,0,0,0,0.8,83.9,1
-65.25201735892308,-19.032650045768815,2818.3,15.4,462.0,76.9,81668,0.018,1,1,0,3203.9820448447026,0,0,0,1,0.0,0
-65.25692949723482,-19.027019867053284,2800.1,0.4,1081.8,2.2,81668,0.018,1,1,0,15617.27499802717,0,0,0,0.8,65.5,1
-65.23624226124984,-19.04884789292734,2800.6,4.7,2080.1,364.3,40398,0.05,1,1,1,5370.3444480934,0,0,0,1,90.1,1
-65.24633842064378,-19.028716807154726,2884.6,13.8,344.5,10.5,81668,0.018,1,1,1,9651.957951701432,0,0,1,1,0.0,0
-65.28521079836412,-19.062438451401523,2899.8,3.7,2609.2,57.2,42074,0.032,0,1,1,15303.396474460713,0,0,0,0.8,81.7,1
-65.23073439978262,-19.08569350409153,2905.6,11.1,4615.0,129.7,40398,0.05,1,1,1,19036.74579711211,0,0,1,1,0.0,0
-65.26179255540976,-19.02640078039546,2801.4,4.5,1578.0,43.6,81668,0.018,1,1,1,15320.864754520579,0,0,0,1,75.0,1
-65.22987380399182,-19.086064875709972,2899.4,1.8,4700.8,215.9,40398,0.05,1,1,1,6968.4519430435,0,0,0,1,98.3,1
-65.26919182695055,-19.03650886243067,2752.1,6.7,993.4,27.4,116400,0.045,1,1,1,13755.58943844344,0,0,0,1,83.0,1
-65.2994691275314,-19.012991299586904,2900.0,0.0,4917.0,528.5,116400,0.045,1,1,1,4624.905210215127,0,0,1,0.8,0.0,0
-65.27532226471371,-19.034010618762746,2850.0,0.3,1501.5,224.3,116400,0.045,0,0,1,16216.364706189104,0,0,0,0.8,74.7,1
-65.29078493305575,-19.012604686909462,2900.0,0.0,4377.0,127.8,116400,0.045,1,1,1,19749.837676740146,0,0,0,1,97.1,1
-65.25181990236564,-19.021612327968107,2887.6,29.3,1173.8,86.5,81668,0.018,1,1,1,10190.852537087972,0,1,0,1,0.0,0
-65.2596540124915,-19.018950781481024,2857.8,14.7,1867.9,8.2,81668,0.018,1,1,0,13640.127796637495,0,0,0,1,62.5,1
-65.2958723122459,-19.0238573560641,2900.0,0.0,3820.8,445.4,116400,0.045,1,1,1,5106.55402311086,0,1,0,0.5,87.6,1
-65.29207072639093,-19.02254860647017,2899.9,0.9,3615.8,600.4,116400,0.045,1,1,1,8552.377912569009,0,1,0,0.8,0.0,0
-65.26818111772157,-19.037350855174164,2755.3,7.1,886.7,0.4,116400,0.045,0,1,1,4085.9243404725817,1,0,0,1,0.0,0
-65.25045540469772,-19.044829953156825,2850.0,1.6,928.5,20.6,81668,0.018,1,1,1,5634.728150946331,0,0,0,0.8,69.6,1
-65.31106284063443,-19.004086656267564,2950.0,0.1,6475.4,81.9,116400,0.045,1,1,1,3892.2127256493523,0,0,1,0.8,0.0,0
-65.30752065501267,-19.008039119339976,2959.0,0.5,5902.4,375.8,116400,0.045,1,1,0,3327.3474326297483,0,0,0,0.8,0.0,0
-65.25555102229497,-19.039271505172266,2800.3,1.1,884.9,75.6,81668,0.018,1,1,1,3121.590353097661,0,0,0,0.8,0.0,0
-65.23666013626327,-19.076335741318132,2900.5,5.0,3409.2,253.9,40398,0.05,1,1,0,7784.091521173672,0,0,0,1,91.9,1
-65.29073711635523,-19.06012314972784,2899.8,2.8,2903.6,49.6,42074,0.032,1,1,1,13257.25357570865,0,0,0,1,90.4,1
-65.23895708321568,-19.072874699252896,2901.5,12.4,2957.3,154.9,40398,0.05,1,1,0,18073.08661256275,0,0,1,0.8,0.0,0
-65.26236180686921,-19.037582927328277,2799.9,0.4,800.5,25.7,116400,0.045,0,1,1,6679.200433961914,0,0,0,1,79.3,1
-65.25313663105497,-19.023078377511123,2850.6,3.1,1088.7,2.6,81668,0.018,1,1,0,11162.984755144325,0,0,0,1,67.5,1
-65.2329935305642,-19.084638189770036,2909.7,30.6,4385.0,56.9,40398,0.05,1,1,1,3190.6024522735233,0,1,0,1,0.0,0
-65.2514759443187,-19.056238048066895,2900.5,6.7,694.6,120.4,40398,0.05,1,1,1,5041.300789526492,0,0,0,1,83.4,1
-65.25300926576283,-19.04835103033724,2840.8,11.2,456.0,87.3,81668,0.018,0,1,1,12574.921087587809,1,0,0,1,0.0,0
-65.23809825137616,-19.02422226506658,2856.2,23.4,1301.2,70.0,81668,0.018,1,1,1,19374.223342715624,0,0,0,0.8,0.0,0
-65.26803876432007,-19.009815065508754,2864.6,30.5,3210.6,31.1,81668,0.018,1,1,0,15622.94141057139,0,0,0,1,0.0,0
-65.24366573907737,-19.039935696915528,2855.0,4.8,1030.5,19.2,81668,0.018,1,1,1,8452.091049390392,0,0,0,0.8,69.5,1
-65.24931521089732,-19.07776122493692,2910.6,11.7,2986.9,10.8,40398,0.05,1,1,1,19343.56906517664,0,0,0,0.8,91.0,1
-65.25057701134835,-19.010591769670565,2902.3,13.1,2332.0,71.8,81668,0.018,1,0,0,9737.952987772507,0,0,0,1,61.7,1
-65.27032499265165,-19.04199834105613,2750.7,4.7,475.9,44.4,116400,0.045,1,1,1,15575.09148758128,0,1,0,0.5,76.8,1
-65.29093587591353,-19.011492424363883,2900.0,0.0,4488.3,227.0,116400,0.045,1,1,1,6724.214179883377,0,0,0,1,95.7,1
-65.27860827194912,-19.011847151208343,2849.5,1.4,3888.6,44.8,116400,0.045,0,1,1,11576.68847291841,0,0,1,1,0.0,0
-65.28319323167723,-19.012660909816265,2893.8,6.4,3978.3,130.8,116400,0.045,1,1,0,3528.6565499628277,0,0,0,1,0.0,0
-65.23128430385032,-19.051796512129364,2801.6,12.1,2581.5,113.6,40398,0.05,1,1,1,9591.704319220564,0,0,0,1,89.9,1
-65.276509220725,-19.03283104358891,2850.0,1.0,1679.7,220.8,116400,0.045,1,1,1,3527.68544367177,0,0,0,1,0.0,0
-65.25628161234555,-19.03256110804255,2800.0,0.0,900.8,19.5,81668,0.018,1,0,1,3657.4167785574523,0,0,0,1,0.0,0
-65.25272500595123,-19.02349968672969,2850.8,3.7,1026.5,58.8,81668,0.018,0,1,1,19728.00419463032,1,0,0,1,0.0,0
-65.24082163945256,-19.07128524761792,2950.4,2.1,2699.3,60.3,40398,0.05,1,1,1,16274.193402230796,0,0,0,1,98.2,1
-65.27787030756114,-19.024955191566427,2835.0,14.8,2507.8,23.3,116400,0.045,1,1,1,12956.238053741794,0,0,0,1,84.8,1
-65.24250592961786,-19.072928885229082,2955.8,5.8,2754.8,50.7,40398,0.05,1,1,0,18391.969375332723,0,1,0,1,0.0,0
-65.28973352755116,-19.026154296869986,2854.4,9.1,3163.0,717.6,116400,0.045,1,1,1,18498.138330679554,0,0,0,1,84.0,1
-65.28071449626084,-19.056465473570405,2781.2,84.8,1812.8,221.3,42074,0.032,1,1,1,13792.143979960969,0,0,0,0.8,0.0,0
-65.2691729720448,-19.05130215070982,2795.0,3.9,624.1,17.4,16206,0.005,1,1,0,9822.558541751881,1,0,0,0.8,0.0,0
-65.2675943333089,-19.028183173471344,2800.0,0.0,1898.6,217.3,116400,0.045,1,0,1,4135.921049898202,0,0,0,1,0.0,0
-65.2384460479828,-19.078902743172872,2941.8,29.2,3541.8,0.9,40398,0.05,0,1,0,11070.912391921001,0,0,0,1,0.0,0
-65.26169431287921,-19.040020001845985,2798.1,2.7,527.1,25.9,81668,0.018,1,1,1,17640.153064793394,1,0,0,0.8,0.0,0
-65.24976226429496,-19.011682980409493,2924.0,28.6,2203.9,160.9,81668,0.018,1,1,1,10341.807586919153,0,0,1,1,0.0,0
-65.23895706706486,-19.020516807080224,2850.0,0.0,1531.7,249.5,81668,0.018,1,1,0,13982.696323259252,0,0,0,1,68.1,1
-65.29466117807885,-19.017495460897326,2900.0,0.0,4206.9,19.1,116400,0.045,1,1,1,18158.05792964858,0,0,0,1,97.5,1
-65.2850599558955,-19.00825362124191,2900.0,0.0,4503.9,180.2,116400,0.045,1,1,0,14237.150038472362,0,0,1,0.8,0.0,0
-65.27578262965321,-19.058842796642942,2702.0,14.9,1675.5,26.0,42074,0.032,1,1,1,7611.2704118399,0,0,0,1,73.2,1
-65.26842828475563,-19.058350783646304,2751.5,11.8,1384.8,22.1,42074,0.032,1,1,1,7486.472533359591,0,0,0,0.8,72.2,1
-65.2374647787639,-19.078703127771888,2910.7,34.8,3577.5,94.8,40398,0.05,1,1,1,12227.190609271483,0,0,0,0.8,0.0,0
-65.30251787661915,-19.015789625483116,2943.3,9.4,4931.6,90.0,116400,0.045,1,1,1,7175.7748324998765,0,0,0,0.8,90.6,1
-65.28091272687499,-18.99775285230508,2864.7,5.0,5111.1,708.6,116400,0.045,1,1,1,6078.780376088485,0,0,1,1,0.0,0
-65.27021880025141,-19.065975051111756,2702.5,45.0,2207.6,237.3,42074,0.032,1,1,1,18152.296157367884,0,1,0,1,0.0,0
-65.26310801215011,-19.037213843622947,2800.0,0.2,851.9,58.5,116400,0.045,1,1,0,12413.07423211664,0,0,0,1,79.6,1
-65.24368023825043,-19.072531015783735,2950.1,2.3,2655.4,65.3,40398,0.05,1,0,1,19637.432445283695,0,0,1,1,0.0,0
-65.24170716862089,-19.070852716469336,2957.0,12.2,2606.4,1.2,40398,0.05,1,1,1,4825.5774606307,0,0,0,1,0.0,0
-65.26513556494672,-19.05474558957049,2773.1,39.8,1016.2,18.7,42074,0.032,1,1,1,10522.96845284517,0,0,0,1,0.0,0
-65.29604882253435,-19.007101065553314,2900.0,0.0,5193.8,359.6,116400,0.045,1,1,1,11483.546567175601,0,0,0,1,93.8,1
-65.28654231734538,-19.024244224764043,2899.7,3.1,3079.7,321.6,116400,0.045,1,1,1,6521.2254800258725,0,0,0,1,94.3,1
-65.26495877940391,-19.046823563509303,2789.1,2.3,296.5,45.0,16206,0.005,1,1,1,10688.1787190004,1,0,0,0.8,0.0,0
-65.30601215114065,-19.009665115168822,2943.6,2.9,5663.0,143.4,116400,0.045,1,1,0,19645.74543747715,0,0,1,1,0.0,0
-65.23508983689814,-19.083209218653472,2911.6,14.5,4132.9,60.9,40398,0.05,1,1,1,10702.714134257276,0,1,0,0.5,85.4,1
-65.2325132544616,-19.07526293113285,2855.7,30.4,3596.3,328.8,40398,0.05,1,1,0,16731.388407519582,0,0,1,1,0.0,0
-65.27784924293424,-19.018871818336887,2849.6,1.3,3126.9,22.9,116400,0.045,1,1,0,3148.690369226959,0,0,0,1,0.0,0
-65.30948897202147,-19.00885408536152,2952.2,2.4,5991.1,166.6,116400,0.045,1,1,1,5977.465093683868,0,0,0,1,96.5,1
-65.27796959862093,-19.01524495097521,2850.0,0.3,3509.9,81.3,116400,0.045,1,1,1,11925.863347445007,0,0,0,0.8,95.5,1
-65.26414798950287,-19.023097760865998,2816.6,27.5,1956.8,79.0,81668,0.018,1,1,1,11553.593319540889,0,0,0,0.8,0.0,0
-65.26515257588673,-19.05657842561904,2750.0,0.1,1134.0,59.5,42074,0.032,1,1,1,9351.598072095881,0,0,1,0.8,0.0,0
-65.28060634520934,-19.03052279767651,2881.7,8.0,2145.1,94.8,116400,0.045,1,1,0,14034.2124290312,0,0,1,1,0.0,0
-65.27590027814219,-19.047010067709362,2767.4,11.9,884.1,40.2,42074,0.032,1,1,1,3872.8862790109356,0,0,0,0.8,0.0,0
-65.2780910771242,-19.054600027144655,2746.7,23.9,1468.7,18.0,42074,0.032,1,1,1,11713.545571098583,0,0,0,0.8,0.0,0
-65.27675272318439,-19.057869307682505,2707.6,24.3,1642.0,68.3,42074,0.032,1,1,1,5480.9634734223855,0,1,1,0.5,0.0,0
-65.24591048816629,-19.047955832318266,2850.0,0.0,1112.8,28.3,81668,0.018,1,1,1,5096.062511355143,0,0,0,0.8,70.7,1
-65.25249514343736,-19.037750931390594,2828.2,9.7,850.6,134.2,81668,0.018,1,0,0,14230.476447512281,0,0,0,0.8,53.5,1
-65.3084643951302,-19.003778288734267,2951.1,4.2,6309.2,298.1,116400,0.045,1,1,1,8149.474942728506,0,0,0,1,94.5,1
-65.28208892434454,-19.01260866580986,2884.1,10.2,3936.6,149.9,116400,0.045,1,1,1,3009.6386883217865,1,0,0,1,0.0,0
-65.23600139430178,-19.03313556539902,2805.2,38.6,1255.5,70.0,81668,0.018,0,1,0,12495.665962358795,0,0,0,1,0.0,0
-65.25867792127316,-19.041459616353144,2800.2,0.8,482.1,181.3,81668,0.018,1,1,1,16705.212325568908,0,0,0,0.8,65.8,1
-65.23250489093141,-19.063366006629884,2859.9,51.4,2782.4,109.1,40398,0.05,0,0,1,16628.45457846776,0,0,0,0.8,0.0,0
